time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
132.626553,0.006,4,335.776,28.582,2087.363,147.447,3150.910,797.516,3959.236,965.251,84.68503153587352
132.632803,0.006,4,338.235,46.347,2078.115,281.044,3242.988,765.007,4476.900,1547.230,85.94786666196342
132.639053,0.006,4,321.766,76.045,2156.537,537.047,3119.399,646.136,4231.569,1387.419,86.79242497857233
132.645303,0.008,4,323.245,106.768,2134.754,515.001,2915.307,314.468,4124.015,745.905,86.79242497857233
132.651553,0.008,4,317.757,155.504,2235.977,793.526,2891.478,377.492,3987.828,874.531,88.08540537303529
132.657803,0.011,4,324.570,226.858,2328.892,598.047,2883.419,388.935,3778.786,858.752,181.0899401168891
132.664053,0.011,4,315.912,131.879,2321.140,448.306,2982.889,677.417,3633.263,659.631,181.0899401168891
132.670303,0.011,4,325.569,71.683,2415.038,283.361,3102.616,1130.240,3639.044,836.456,181.68820835622012
132.676553,0.011,4,344.254,73.416,2511.450,272.959,2819.212,1367.462,3843.936,855.619,181.68820835622012
132.682803,0.011,4,348.336,60.950,2379.452,242.112,3008.221,1154.974,3729.424,707.059,189.94280370065994
132.689053,0.011,4,344.220,77.364,2318.741,176.916,3302.712,1447.237,3680.072,666.909,195.67804345058576
132.695303,0.011,3,318.904,149.947,2321.359,102.418,3569.524,252.346,--undefined--,--undefined--,195.67804345058576
132.701553,0.011,3,297.057,148.431,2309.652,59.128,3568.086,175.474,--undefined--,--undefined--,199.15474844154343
132.707803,0.008,4,299.900,127.321,2317.470,87.505,2589.856,1963.916,3649.454,100.843,198.71859446955614
132.714053,0.008,4,275.338,129.142,2267.407,1126.756,2330.712,170.711,3674.017,55.171,198.71859446955614
132.720303,0.008,4,291.947,198.326,2296.410,183.814,2299.676,1796.883,3693.512,111.730,202.73614501981646
132.726553,0.008,4,297.424,226.816,2237.388,290.846,2631.462,3104.226,3720.401,382.286,202.73614501981646
132.732803,0.013,4,273.385,205.048,2228.231,262.404,3329.710,5456.065,3730.828,454.901,207.3356473431347
132.739053,0.017,3,302.831,163.172,2277.545,183.048,3662.638,426.663,--undefined--,--undefined--,210.33038850760605
132.745303,0.030,3,297.588,168.922,2315.852,109.581,3647.118,405.320,--undefined--,--undefined--,210.33038850760605
132.751553,0.061,4,286.753,155.029,2327.645,117.342,2825.654,4446.562,3701.598,278.187,222.75715146922317
132.757803,0.061,4,280.984,177.778,2324.575,294.694,2389.036,847.180,3787.587,194.072,228.78499863281033
132.764053,0.061,4,290.450,188.224,2197.473,426.524,2550.741,167.989,3771.955,125.519,228.78499863281033
132.770303,0.061,4,280.080,194.831,2436.456,239.086,2608.216,387.716,3725.502,139.085,238.4524524542307
132.776553,0.061,4,261.397,145.118,2454.522,95.819,2784.410,407.829,3797.571,80.704,238.4524524542307
132.782803,0.061,4,264.217,79.173,2471.131,49.535,3018.514,367.001,3799.105,81.352,246.45979838376218
132.789053,0.061,4,269.647,56.056,2502.461,57.243,3128.467,300.136,3788.636,102.740,253.09073620039712
132.795303,0.061,4,279.849,53.946,2498.046,92.171,3253.678,374.418,3845.811,160.946,253.09073620039712
132.801553,0.051,4,281.087,50.376,2450.842,108.031,3308.451,215.838,3884.729,252.894,267.7012689294876
132.807803,0.051,4,289.492,39.882,2456.234,162.905,3280.874,362.607,3896.516,133.335,273.6237349679887
132.814053,0.050,4,290.068,49.132,2452.533,267.883,3507.093,605.897,3835.242,249.943,273.6237349679887
132.820303,0.037,4,299.240,73.382,2419.805,306.053,3643.334,196.124,3893.015,1010.627,274.85639389854884
132.826553,0.037,4,303.926,69.149,2414.300,391.980,3663.284,437.979,4013.386,992.302,274.85639389854884
132.832803,0.037,4,295.795,55.051,2389.685,458.482,3507.742,608.360,4139.922,474.881,273.19413027506806
132.839053,0.019,4,300.789,47.959,2279.603,579.129,3473.501,274.490,4270.156,437.097,271.1506993521781
132.845303,0.012,4,305.749,77.612,1988.692,1006.830,3454.729,232.697,4400.367,320.770,271.1506993521781
132.851553,0.008,4,309.432,113.308,2039.476,1260.426,3384.165,370.714,4434.832,453.202,265.05149145087194
132.857803,0.008,4,329.827,136.425,1878.378,993.516,3378.111,262.570,4400.484,357.832,263.9075967938104
132.864053,0.007,4,371.346,269.602,1873.322,937.793,3396.712,146.505,4395.479,287.781,263.9075967938104
132.870303,0.004,4,418.241,286.295,1857.660,1007.745,3375.559,67.493,4418.185,193.105,--undefined--
132.876553,0.004,4,400.818,279.318,1934.651,782.175,3366.654,84.631,4427.246,146.483,--undefined--
132.882803,0.002,4,369.344,502.375,1800.825,1063.323,3366.327,271.084,4450.127,267.720,--undefined--
132.889053,0.002,4,411.301,428.849,1739.430,1239.355,3329.513,521.841,4543.137,418.191,83.33621386360124
132.895303,0.002,4,412.864,308.027,1706.769,892.141,3362.558,444.160,4527.897,579.406,83.33621386360124
132.901553,0.001,4,385.779,357.484,1696.435,836.708,3383.494,565.917,4627.396,1192.067,84.74060649167417
132.907803,0.001,4,318.647,547.892,1619.655,1055.984,3244.361,694.557,4493.160,1205.374,85.0189229344091
132.914053,0.0009,4,282.117,439.465,1516.891,613.350,3094.060,736.785,4430.267,690.551,85.0189229344091
132.920303,0.0005,4,322.194,440.883,1565.604,576.037,3194.601,817.943,4496.855,1086.584,84.13950645129451
132.926553,0.0005,3,392.170,660.941,1649.285,666.984,3489.696,646.972,--undefined--,--undefined--,84.13950645129451
132.932803,0.0006,3,373.699,536.425,1688.354,593.791,3757.262,767.882,--undefined--,--undefined--,85.67808238851782
132.939053,0.0006,4,417.623,379.263,1532.074,435.448,3340.788,1173.990,4324.995,1001.550,84.70864040432606
132.945303,0.0006,4,355.750,614.234,1415.139,675.991,3195.542,1213.436,4560.412,1052.494,84.70864040432606
132.951553,0.0006,4,284.729,668.688,1395.350,1005.442,2859.623,1059.721,4522.450,616.664,85.01951979549462
132.957803,0.0006,4,360.776,307.441,1904.669,846.737,3013.353,2503.218,4411.022,851.378,82.76109208161263
132.964053,0.0006,4,405.722,174.062,1805.453,639.250,3273.060,1377.454,4512.895,1125.079,82.76109208161263
132.970303,0.0006,3,409.543,440.566,1838.948,987.547,3675.235,1180.416,--undefined--,--undefined--,84.16315558409411
132.976553,0.0006,3,443.494,347.874,2170.649,937.658,4080.999,1013.520,--undefined--,--undefined--,84.16315558409411
132.982803,0.0005,4,403.287,159.073,2311.166,1989.254,2522.373,1124.114,4203.756,644.911,85.07154584776619
132.989053,0.0005,4,421.200,226.839,1889.622,1013.119,2981.204,1123.811,4372.210,763.840,84.58194504842447
132.995303,0.0005,3,419.759,241.153,1952.974,612.748,3581.437,825.347,--undefined--,--undefined--,84.58194504842447
133.001553,0.013,3,468.935,413.186,2106.147,557.649,3558.441,652.611,--undefined--,--undefined--,83.12602932873978
133.007803,0.025,3,473.856,293.694,2158.691,756.806,3563.636,1079.542,--undefined--,--undefined--,--undefined--
133.014053,0.025,3,404.142,250.882,2155.409,921.419,3066.231,302.551,--undefined--,--undefined--,--undefined--
133.020303,0.025,3,1303.987,1518.706,3008.783,350.897,3419.100,936.100,--undefined--,--undefined--,--undefined--
133.026553,0.025,3,1635.701,555.805,3130.459,337.030,3535.086,415.387,--undefined--,--undefined--,--undefined--
133.032803,0.025,3,1556.129,234.014,3378.079,206.246,3535.874,862.703,--undefined--,--undefined--,--undefined--
133.039053,0.025,3,1720.655,496.391,3373.053,117.231,4253.439,1368.179,--undefined--,--undefined--,--undefined--
133.045303,0.025,3,1396.150,1379.736,1970.522,1263.028,3426.549,183.271,--undefined--,--undefined--,--undefined--
133.051553,0.025,3,1397.789,371.544,2452.440,803.473,3630.848,348.464,--undefined--,--undefined--,--undefined--
133.057803,0.016,3,1427.199,434.414,2502.198,1134.023,3670.584,426.496,--undefined--,--undefined--,227.94535611851873
133.064053,0.016,3,1268.284,910.148,2190.338,844.778,3726.849,257.889,--undefined--,--undefined--,227.94535611851873
133.070303,0.004,3,105.746,657.483,2169.184,685.182,3769.901,388.938,--undefined--,--undefined--,221.8849908872516
133.076553,0.004,4,240.499,313.760,1674.579,585.978,3355.620,737.828,4273.328,1074.906,221.8849908872516
133.082803,0.004,4,223.173,551.771,1562.810,634.094,3365.630,1026.813,4571.363,1904.147,212.7853134495579
133.089053,0.004,3,714.009,752.522,2142.987,704.981,3689.739,592.949,--undefined--,--undefined--,211.3422433602299
133.095303,0.004,3,557.841,930.583,2108.475,553.911,3805.371,339.251,--undefined--,--undefined--,211.3422433602299
133.101553,0.008,4,311.160,464.947,2055.097,901.677,2985.159,3180.706,3879.314,221.631,207.646870727338
133.107803,0.008,4,315.993,325.162,2160.087,793.074,3184.352,2299.426,3888.679,190.232,204.43214516493035
133.114053,0.034,4,295.469,347.435,2134.001,622.398,3782.881,324.485,4213.108,2152.764,204.43214516493035
133.120303,0.034,3,212.427,756.605,2045.606,1015.855,3765.237,205.912,--undefined--,--undefined--,198.9486199204398
133.126553,0.034,3,1432.139,887.323,2755.255,1657.273,3792.800,210.416,--undefined--,--undefined--,198.9486199204398
133.132803,0.034,3,1477.727,165.370,3048.713,790.660,3757.555,226.510,--undefined--,--undefined--,181.7991037655454
133.139053,0.034,3,1487.578,118.802,3092.844,550.638,3752.041,171.727,--undefined--,--undefined--,--undefined--
133.145303,0.034,3,1567.178,310.618,3046.805,970.509,3746.795,301.583,--undefined--,--undefined--,--undefined--
133.151553,0.034,3,1591.759,225.560,3123.705,1051.348,3825.424,316.223,--undefined--,--undefined--,--undefined--
133.157803,0.034,3,1611.330,380.079,3177.538,1106.811,3963.460,234.522,--undefined--,--undefined--,--undefined--
133.164053,0.034,3,1792.903,558.983,3729.052,1823.877,4012.751,270.442,--undefined--,--undefined--,--undefined--
133.170303,0.033,3,1867.704,570.353,3886.274,337.469,4289.211,1165.552,--undefined--,--undefined--,--undefined--
133.176553,0.033,3,2109.398,775.643,3837.685,350.632,4517.951,744.604,--undefined--,--undefined--,--undefined--
133.182803,0.033,3,1984.721,478.422,3839.234,282.058,4510.440,521.034,--undefined--,--undefined--,--undefined--
133.189053,0.033,3,1902.799,804.490,3744.808,475.432,4337.510,499.613,--undefined--,--undefined--,--undefined--
133.195303,0.033,3,2051.732,856.028,3648.272,395.608,4320.621,517.730,--undefined--,--undefined--,--undefined--
133.201553,0.020,4,438.545,1077.866,2082.659,689.280,3756.841,454.778,4428.319,659.397,--undefined--
133.207803,0.020,4,601.993,1113.472,2250.321,885.063,4173.839,637.612,4576.932,1235.495,--undefined--
133.214053,0.039,3,1892.478,1267.909,2790.010,1508.453,4250.196,523.999,--undefined--,--undefined--,--undefined--
133.220303,0.039,3,2156.829,1005.905,3952.711,1203.304,4445.101,907.232,--undefined--,--undefined--,--undefined--
133.226553,0.039,4,551.680,831.995,2356.577,660.976,3954.285,632.188,4541.670,786.422,--undefined--
133.232803,0.039,4,403.632,1717.273,2065.106,908.955,3872.886,967.566,4355.804,511.607,--undefined--
133.239053,0.039,3,1916.442,854.205,3914.849,948.917,4307.603,386.476,--undefined--,--undefined--,--undefined--
133.245303,0.039,3,2010.826,746.559,3130.824,3202.744,4167.134,454.847,--undefined--,--undefined--,--undefined--
133.251553,0.039,3,1868.430,3172.460,2162.818,605.519,4215.864,500.123,--undefined--,--undefined--,--undefined--
133.257803,0.039,3,1707.658,1378.856,2351.339,1202.523,4255.807,332.888,--undefined--,--undefined--,--undefined--
133.264053,0.020,3,1421.736,956.668,2684.463,695.964,4204.549,293.191,--undefined--,--undefined--,--undefined--
133.270303,0.032,3,915.615,1260.989,2697.142,818.452,4181.177,547.441,--undefined--,--undefined--,--undefined--
133.276553,0.068,3,607.904,1801.788,1850.686,1340.295,4133.094,425.037,--undefined--,--undefined--,--undefined--
133.282803,0.070,3,1486.803,1308.140,2158.664,1768.951,4101.008,312.943,--undefined--,--undefined--,--undefined--
133.289053,0.094,4,472.221,644.051,1731.178,526.762,2870.647,743.449,4263.023,300.804,167.97302767818553
133.295303,0.094,4,502.214,346.572,1704.486,338.297,2763.255,313.596,4179.691,183.367,167.97302767818553
133.301553,0.094,4,514.672,273.286,1707.501,307.452,2720.853,204.891,4074.970,105.140,166.04135001375505
133.307803,0.094,4,513.044,268.318,1683.610,238.975,2720.350,189.157,4057.620,105.838,162.88707135121928
133.314053,0.094,4,516.048,374.163,1711.326,305.309,2704.849,170.396,4033.448,111.422,162.88707135121928
133.320303,0.094,4,534.979,429.222,1713.919,221.624,2672.215,186.321,3987.143,92.062,152.579965199386
133.326553,0.094,4,569.177,469.476,1670.854,214.622,2659.482,173.763,3993.167,144.100,152.579965199386
133.332803,0.094,4,580.334,262.852,1721.131,331.417,2635.189,160.805,3908.343,74.327,145.62888971637383
133.339053,0.087,4,556.342,170.082,1691.103,325.870,2630.517,153.703,3897.896,66.068,142.57672133750705
133.345303,0.087,4,544.466,173.240,1601.208,320.833,2645.436,237.645,3916.774,122.786,142.57672133750705
133.351553,0.087,4,535.852,181.575,1605.713,238.276,2722.817,343.700,3918.123,143.820,138.97413722198775
133.357803,0.046,4,532.186,171.272,1598.195,129.395,2826.376,454.326,3921.624,202.112,133.68238658560963
133.364053,0.046,4,519.219,186.244,1597.469,88.599,2848.033,580.145,3959.512,300.552,133.68238658560963
133.370303,0.019,4,512.704,186.091,1607.663,89.871,2847.240,793.616,3952.173,563.181,131.82236758697934
133.376553,0.017,4,514.768,174.433,1604.072,111.715,2636.304,502.159,4004.676,533.861,131.82236758697934
133.382803,0.017,4,491.575,196.059,1607.117,161.604,2628.486,509.975,4145.363,834.648,130.21198602739682
133.389053,0.012,4,475.227,313.283,1681.004,185.010,2724.115,1036.684,4347.189,1010.039,128.50087981001812
133.395303,0.008,4,405.341,453.036,1731.860,131.051,2928.859,1526.710,4375.707,1285.313,128.50087981001812
133.401553,0.005,3,413.940,535.278,1785.795,108.353,3436.454,1044.793,--undefined--,--undefined--,129.7651395431787
133.407803,0.005,3,384.536,373.608,1794.549,125.453,3383.298,910.482,--undefined--,--undefined--,129.67500695509113
133.414053,0.003,4,357.865,280.002,1695.552,91.401,3420.941,1346.952,4406.766,1614.563,129.67500695509113
133.420303,0.002,3,403.011,305.177,1682.352,80.467,3409.163,875.070,--undefined--,--undefined--,130.1861566389116
133.426553,0.002,3,420.814,219.148,1695.884,92.263,3190.626,559.293,--undefined--,--undefined--,130.1861566389116
133.432803,0.002,4,397.954,234.226,1721.584,106.397,3092.093,595.630,4566.733,1344.597,128.83784277663622
133.439053,0.002,3,395.833,239.584,1758.822,164.909,3134.685,752.105,--undefined--,--undefined--,132.84214238119822
133.445303,0.002,3,416.339,223.541,1759.872,226.595,3192.273,767.018,--undefined--,--undefined--,132.84214238119822
133.451553,0.002,4,429.007,212.862,1745.233,233.861,2853.481,1034.065,4212.065,880.212,132.90424258946973
133.457803,0.002,4,364.597,309.987,1678.409,193.124,2961.233,827.415,4284.441,779.246,135.53834250401204
133.464053,0.003,4,364.259,287.065,1616.162,241.071,2900.704,596.027,4536.780,785.404,135.53834250401204
133.470303,0.003,4,361.233,296.640,1595.002,416.295,2768.302,234.020,4398.740,581.079,137.52799515826683
133.476553,0.003,4,481.049,157.236,1656.873,295.069,2727.490,132.192,4290.438,531.909,137.52799515826683
133.482803,0.003,4,517.183,171.067,1699.266,260.010,2743.002,261.318,4213.434,781.029,141.07569864469707
133.489053,0.003,4,501.033,178.469,1711.874,174.532,2906.820,906.986,3952.387,734.478,137.9844063344764
133.495303,0.003,4,481.347,259.984,1692.375,181.317,2934.406,1027.014,4112.166,652.108,137.9844063344764
133.501553,0.003,4,438.391,293.479,1657.367,278.999,2907.837,592.309,4083.852,682.043,137.42838158065598
133.507803,0.003,4,433.658,305.247,1661.826,231.938,2868.144,602.301,4116.481,779.869,--undefined--
133.514053,0.003,4,375.125,530.919,1704.370,282.442,2827.826,675.092,4181.598,608.699,--undefined--
133.520303,0.002,4,316.458,614.165,1754.403,484.313,2704.818,514.005,4224.801,479.722,--undefined--
133.526553,0.002,4,398.676,495.552,1759.032,742.481,2598.876,539.382,4265.541,574.799,--undefined--
133.532803,0.001,4,522.915,385.653,1904.556,773.522,2682.761,1181.709,4328.495,803.062,--undefined--
133.539053,0.0008,4,515.998,232.528,1769.696,345.789,2938.585,814.818,4307.722,678.883,--undefined--
133.545303,0.0008,4,411.430,323.514,1688.651,314.560,2960.428,730.158,4305.786,645.005,--undefined--
133.551553,0.0005,4,371.627,435.183,1599.044,345.990,3078.319,627.391,4378.559,883.993,83.26339289077245
133.557803,0.0005,4,358.582,312.724,1522.464,391.905,3207.240,488.010,4645.481,1469.808,82.98582709866908
133.564053,0.0005,3,354.981,466.755,1697.209,548.985,3349.259,1025.781,--undefined--,--undefined--,82.98582709866908
133.570303,0.0005,3,384.853,347.193,1660.375,701.891,3321.386,987.978,--undefined--,--undefined--,83.11423615308968
133.576553,0.0005,3,397.162,501.622,1565.940,506.281,3273.611,806.608,--undefined--,--undefined--,83.11423615308968
133.582803,0.0005,4,415.171,531.404,1656.610,543.760,3312.480,1508.657,4594.364,1347.597,83.3844205845035
133.589053,0.0003,4,409.819,397.458,1658.925,636.484,3060.557,703.522,4310.461,811.390,82.39012820733508
133.595303,0.0003,3,404.557,375.645,1664.318,785.567,3198.912,610.855,--undefined--,--undefined--,82.39012820733508
133.601553,0.0003,3,383.729,381.888,1682.144,820.979,3258.066,885.746,--undefined--,--undefined--,81.87620311290327
133.607803,0.0003,3,371.058,309.302,1671.376,806.878,3337.897,867.724,--undefined--,--undefined--,81.92199890793303
133.614053,0.0003,4,406.601,131.669,1717.994,447.084,3256.312,757.353,4476.324,895.227,81.92199890793303
133.620303,0.0003,4,396.252,261.087,1505.832,446.244,3190.952,536.893,4345.945,780.222,83.03933835701581
133.626553,0.0003,4,460.904,345.861,1409.645,619.205,3168.580,818.499,4311.457,737.094,83.03933835701581
133.632803,0.0003,4,459.003,746.475,1057.177,2374.391,2745.949,1682.863,4243.931,815.559,83.97456912811656
133.639053,0.0003,3,465.943,478.569,2079.897,1276.251,3794.132,1143.235,--undefined--,--undefined--,83.09072697792615
133.645303,0.0003,3,529.211,615.641,1561.103,1386.066,3255.517,1211.190,--undefined--,--undefined--,83.09072697792615
133.651553,0.0003,4,396.694,304.646,1472.870,691.751,3108.749,547.029,4483.324,815.587,82.06096898563726
133.657803,0.0003,4,352.636,297.109,1589.179,660.336,3171.993,657.777,4571.903,769.567,80.94809339919465
133.664053,0.0003,4,416.867,309.952,1600.600,631.878,3102.475,713.159,4522.226,815.232,80.94809339919465
133.670303,0.0003,4,333.587,217.272,1592.385,527.578,3010.370,567.100,4459.094,680.477,79.6748287988179
133.676553,0.0004,4,353.160,305.306,1712.367,794.922,3028.858,852.289,4531.848,1151.576,79.6748287988179
133.682803,0.0004,4,416.120,394.295,1504.415,887.922,3080.868,624.778,4707.822,1354.680,82.49732940093244
133.689053,0.0004,4,434.293,248.803,1615.739,578.153,3122.383,449.506,4571.825,957.765,84.19094429558696
133.695303,0.0006,4,361.294,334.163,1721.980,592.580,3102.756,906.893,4388.190,920.727,84.19094429558696
133.701553,0.0006,4,279.965,578.617,1582.725,676.846,3032.048,1390.941,4244.608,774.069,83.89557437618924
133.707803,0.0006,3,346.153,624.720,1609.738,859.157,3415.428,1094.509,--undefined--,--undefined--,83.51151203940435
133.714053,0.0006,4,390.804,356.229,1557.668,738.116,3215.526,941.084,4494.479,1101.046,83.51151203940435
133.720303,0.0006,4,426.043,280.252,1648.552,454.627,3256.796,838.265,4632.127,1435.605,83.95059394735289
133.726553,0.0006,4,387.091,662.609,1490.494,739.136,3038.770,576.518,4402.573,946.722,83.95059394735289
133.732803,0.0006,4,494.833,331.290,1500.364,515.232,3007.457,472.401,4352.100,618.305,--undefined--
133.739053,0.0006,4,405.462,196.873,1549.850,470.909,3101.175,595.590,4277.730,596.172,--undefined--
133.745303,0.0004,4,408.725,296.098,1623.433,960.205,3130.524,981.615,4318.005,733.507,--undefined--
133.751553,0.0005,4,455.654,336.404,1691.098,1099.584,3129.277,1733.271,4318.607,1030.803,--undefined--
133.757803,0.0005,4,384.405,335.725,1514.019,767.966,2761.917,1048.698,4339.631,381.244,--undefined--
133.764053,0.0005,4,456.234,299.704,1444.989,726.375,3057.337,996.295,4352.387,484.137,--undefined--
133.770303,0.0005,4,436.238,260.032,1610.699,877.485,3257.194,1052.301,4704.634,1335.258,85.3982933082709
133.776553,0.0005,4,443.250,175.482,1595.164,1316.012,3074.570,734.293,4662.933,1250.463,85.3982933082709
133.782803,0.0005,4,446.760,266.003,1603.078,1138.381,3113.687,1036.174,4585.136,1469.535,86.4979354616987
133.789053,0.0005,4,372.132,472.166,1814.825,1246.215,3351.588,4695.660,4075.219,1142.679,85.19110563950419
133.795303,0.0005,3,395.603,261.046,2106.453,917.074,4085.970,848.974,--undefined--,--undefined--,85.19110563950419
133.801553,0.0004,3,397.666,207.923,2148.619,843.919,3752.617,882.419,--undefined--,--undefined--,82.36825220116567
133.807803,0.0004,3,380.980,179.354,1983.820,877.604,3837.727,1103.524,--undefined--,--undefined--,84.09450776235232
133.814053,0.0004,4,335.829,210.233,1811.967,689.337,3249.824,1642.001,4289.304,649.944,84.09450776235232
133.820303,0.0004,3,285.280,456.263,1714.533,753.606,3677.479,818.703,--undefined--,--undefined--,85.00078253734192
133.826553,0.0004,3,302.054,831.624,1730.638,856.826,3712.444,527.904,--undefined--,--undefined--,85.00078253734192
133.832803,0.0003,3,221.487,871.598,1427.203,634.068,3191.248,759.782,--undefined--,--undefined--,83.89620864360728
133.839053,0.0003,4,489.147,539.300,1508.930,742.850,3191.655,936.130,4597.287,1396.690,80.67059671675545
133.845303,0.0008,3,484.825,405.361,1709.973,666.927,3457.225,1016.544,--undefined--,--undefined--,80.67059671675545
133.851553,0.0008,4,405.462,191.605,1728.004,797.244,2957.797,1180.540,4415.052,859.064,81.94584245681735
133.857803,0.0008,4,382.478,235.675,1606.789,925.513,3029.416,923.642,4302.997,563.654,83.23717937201212
133.864053,0.0008,4,338.451,214.079,1504.995,728.673,3072.267,889.493,4266.401,402.139,83.23717937201212
133.870303,0.0008,4,362.991,231.061,1551.031,830.890,3102.105,915.917,4339.375,581.608,83.13689820304795
133.876553,0.0008,4,325.899,462.254,2165.977,2786.741,2578.869,1980.124,4256.924,1118.214,83.13689820304795
133.882803,0.0008,3,365.902,361.056,2015.644,1037.010,3434.335,935.263,--undefined--,--undefined--,83.86796085233732
133.889053,0.0008,3,318.040,308.450,1896.064,698.884,3653.748,1169.272,--undefined--,--undefined--,84.14833536919033
133.895303,0.0005,4,284.938,348.937,1677.042,772.285,2827.853,1058.727,4473.884,644.439,84.14833536919033
133.901553,0.0005,4,329.978,182.866,1566.308,488.388,3023.009,582.349,4503.233,829.796,85.01334893980811
133.907803,0.0005,4,379.995,257.507,1696.288,613.062,3143.569,579.311,4422.570,1062.688,83.3835176489481
133.914053,0.0005,4,388.164,345.697,1752.816,588.711,2969.246,705.390,4414.098,813.984,83.3835176489481
133.920303,0.0005,4,354.650,444.179,1634.770,852.408,2777.658,814.171,4408.804,601.420,--undefined--
133.926553,0.0005,4,389.929,187.418,1883.052,1057.057,3357.021,1538.437,4441.438,1500.201,--undefined--
133.932803,0.0005,4,352.497,240.177,1852.132,1350.610,2938.847,1346.277,4417.939,979.354,--undefined--
133.939053,0.0006,4,357.579,374.450,1994.085,914.585,3184.718,3457.867,4278.079,1168.755,85.55214439371794
133.945303,0.0006,3,427.886,313.640,1954.662,845.581,3541.928,1126.134,--undefined--,--undefined--,85.55214439371794
133.951553,0.0006,4,434.089,289.621,1947.749,1018.266,2871.655,1101.855,4564.052,1199.540,83.55451391893351
133.957803,0.0006,4,432.729,303.143,1928.322,877.953,3277.129,1690.321,4192.192,1656.387,85.13772373272896
133.964053,0.0009,4,411.546,189.967,1833.630,513.499,3212.449,1322.577,4140.877,599.291,85.13772373272896
133.970303,0.0009,4,437.700,197.590,2022.666,727.773,3189.103,1135.665,4254.159,953.616,86.98768536005585
133.976553,0.0009,4,444.861,244.311,1911.429,1396.529,2736.564,583.752,4279.821,577.308,86.98768536005585
133.982803,0.0009,4,410.785,205.970,1716.920,695.611,2968.323,638.374,4268.516,590.363,85.64626880742743
133.989053,0.0009,4,399.594,147.176,1952.769,630.501,3019.172,844.783,4333.912,777.722,86.03486713980331
133.995303,0.0009,4,378.021,137.302,2126.237,477.943,2893.744,1769.445,4219.660,703.823,86.03486713980331
134.001553,0.0009,4,365.781,121.575,1883.526,535.015,3087.640,856.896,4280.032,795.864,87.4231178845511
134.007803,0.0009,4,350.004,200.645,1964.810,592.529,3106.875,1302.649,4359.595,1262.498,84.9420460595814
134.014053,0.0008,4,339.643,307.894,1995.723,508.377,3126.893,1728.187,4180.651,987.275,84.9420460595814
134.020303,0.0008,4,388.626,315.641,1844.544,621.457,3130.310,881.644,4346.429,1049.089,84.06544845904936
134.026553,0.0008,4,429.426,311.716,1793.242,681.888,3244.154,764.616,4521.708,1158.711,84.06544845904936
134.032803,0.0008,4,433.780,194.598,1923.497,735.215,3311.517,1124.742,4482.709,1502.758,--undefined--
134.039053,0.0008,4,426.904,174.884,1768.978,682.239,2937.488,562.791,4370.261,523.291,--undefined--
134.045303,0.0010,4,535.890,477.811,1745.726,840.435,2876.393,702.781,4376.831,778.684,--undefined--
134.051553,0.0010,4,459.442,461.282,1995.539,1051.226,2664.467,781.291,4304.304,699.194,--undefined--
134.057803,0.0010,4,273.517,443.874,1875.100,953.019,2833.595,657.740,4207.390,835.522,83.97780566371115
134.064053,0.0010,4,292.377,401.234,2251.700,1494.076,2628.447,705.308,4070.113,1130.326,83.97780566371115
134.070303,0.0010,3,290.467,460.621,2300.711,515.267,3001.989,889.108,--undefined--,--undefined--,82.49284641677215
134.076553,0.0010,3,334.277,253.972,2310.719,786.482,2925.706,1083.251,--undefined--,--undefined--,82.49284641677215
134.082803,0.0010,4,309.213,329.316,1765.770,1166.353,2858.946,1035.143,4345.528,1205.881,84.5668924001998
134.089053,0.0010,3,331.293,352.105,1629.956,906.355,3025.612,792.211,--undefined--,--undefined--,83.99328893371593
134.095303,0.0007,4,321.110,212.864,1595.152,445.567,3183.343,400.598,4446.857,436.239,83.99328893371593
134.101553,0.0007,4,361.106,199.281,1524.376,453.810,3196.786,457.921,4376.416,319.812,84.66841238301062
134.107803,0.0007,4,412.773,166.255,1581.702,549.021,3112.559,795.811,4358.847,695.460,--undefined--
134.114053,0.002,4,440.041,91.490,1779.598,631.524,3179.284,719.965,4357.921,908.050,--undefined--
134.120303,0.004,4,441.025,136.493,1778.618,695.900,3354.818,664.895,4284.475,702.878,--undefined--
134.126553,0.007,4,408.463,173.303,1974.763,1009.781,3270.869,1037.903,4190.970,410.460,--undefined--
134.132803,0.019,3,392.121,281.314,2515.237,447.467,4197.322,199.441,--undefined--,--undefined--,--undefined--
134.139053,0.019,4,353.172,157.553,2492.721,379.082,3627.018,1904.832,4223.644,225.472,228.94093629818747
134.145303,0.031,4,308.257,91.273,2432.871,646.425,3532.611,1432.063,4257.561,179.842,228.94093629818747
134.151553,0.031,4,289.535,57.212,2425.509,423.860,3637.035,1277.001,4213.372,150.636,229.61861078688682
134.157803,0.031,4,290.777,48.002,2475.125,211.067,3593.356,876.688,4209.694,235.373,230.40595857282082
134.164053,0.031,4,268.775,57.447,2510.240,111.034,3540.194,712.209,4194.324,377.602,230.40595857282082
134.170303,0.031,4,282.491,68.723,2497.849,64.259,3454.411,594.326,4193.817,297.047,229.84294656070085
134.176553,0.031,4,284.285,102.832,2487.320,110.008,3231.980,1089.230,4106.091,307.895,229.84294656070085
134.182803,0.031,4,278.316,106.094,2318.481,272.148,2807.794,417.076,4145.188,223.113,228.20215929016217
