time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
83.218808,0.089,4,1137.583,555.367,2550.067,364.367,2935.854,521.264,4312.705,711.983,--undefined--
83.225058,0.089,4,1107.093,594.070,2445.555,549.763,2877.657,198.471,4239.288,322.706,--undefined--
83.231308,0.089,4,723.229,866.404,2273.385,691.043,2872.135,98.290,4226.012,301.468,240.13058968549075
83.237558,0.089,4,451.366,303.394,2432.482,419.631,2911.721,274.068,4238.423,577.440,240.13058968549075
83.243808,0.127,4,452.065,144.841,2384.050,601.008,2780.584,379.847,4239.063,936.208,241.52996201921823
83.250058,0.127,4,476.316,100.721,2212.213,493.759,2643.036,374.183,4327.426,459.070,225.52296430042824
83.256308,0.134,4,487.060,130.640,2181.233,439.882,2712.028,388.597,4212.999,392.180,225.52296430042824
83.262558,0.168,4,501.430,162.449,2133.144,391.243,2815.529,326.798,4264.161,285.735,221.96490193925183
83.268808,0.168,4,516.461,190.014,2062.791,270.415,2834.637,367.842,4302.647,234.008,221.96490193925183
83.275058,0.168,4,521.178,211.684,2016.905,209.177,2866.421,293.560,4272.161,281.314,221.51915817413965
83.281308,0.168,4,517.390,227.488,1988.545,152.279,2868.880,190.968,4267.775,299.059,220.96140405149322
83.287558,0.168,4,492.813,233.487,1949.242,128.306,2857.786,153.776,4315.583,330.951,220.96140405149322
83.293808,0.168,4,441.038,163.391,1877.452,196.455,2863.953,266.034,4289.303,229.938,219.41579745047355
83.300058,0.168,4,438.520,57.441,1801.124,126.410,3051.623,526.759,4304.268,333.325,222.41114698770716
83.306308,0.168,4,442.896,31.248,1812.310,121.015,3243.594,682.047,4318.479,308.788,222.41114698770716
83.312558,0.043,4,441.634,33.973,1802.009,222.720,3182.689,617.476,4309.969,334.593,224.95588408955498
83.318808,0.043,4,437.432,42.241,1776.606,307.587,3316.452,496.612,4342.252,380.134,224.95588408955498
83.325058,0.035,4,424.763,74.350,1753.239,364.776,3426.581,424.023,4334.310,480.547,225.1006454705586
83.331308,0.023,4,418.545,132.503,1785.478,448.175,3215.171,516.247,4205.195,562.106,225.29552715903958
83.337558,0.017,4,425.687,143.079,1733.064,234.911,3010.461,412.837,4244.441,411.204,225.29552715903958
83.343808,0.017,4,419.716,78.236,1741.989,217.125,2967.491,427.498,4304.914,141.400,222.22630554129287
83.350058,0.017,4,404.503,133.137,1766.152,204.102,3022.542,606.512,4384.586,56.623,210.0413694273269
83.356308,0.011,4,404.321,265.766,1884.278,228.042,3262.180,1019.393,4412.324,112.972,210.0413694273269
83.362558,0.007,4,438.382,252.026,1853.338,424.321,3573.856,863.538,4366.440,293.976,209.45966110006285
83.368808,0.005,4,496.467,490.374,2013.750,665.317,3432.417,814.439,4356.010,413.289,209.45966110006285
83.375058,0.053,4,647.896,501.530,2052.766,799.972,3477.312,246.439,4350.076,905.720,--undefined--
83.381308,0.053,3,558.292,395.442,2315.057,844.536,3529.112,95.678,--undefined--,--undefined--,--undefined--
83.387558,0.053,3,498.788,800.568,2108.989,128.621,3497.602,259.161,--undefined--,--undefined--,--undefined--
83.393808,0.053,3,1029.934,1745.863,2076.009,92.596,2842.853,824.597,--undefined--,--undefined--,--undefined--
83.400058,0.053,3,1096.535,810.524,2095.160,65.693,2972.567,794.942,--undefined--,--undefined--,--undefined--
83.406308,0.053,3,1120.706,648.524,2108.560,107.341,3513.039,1037.290,--undefined--,--undefined--,--undefined--
83.412558,0.053,3,1006.305,974.627,1994.840,246.363,3517.404,467.756,--undefined--,--undefined--,--undefined--
83.418808,0.056,3,1977.253,243.367,2467.035,3434.364,3691.535,679.266,--undefined--,--undefined--,--undefined--
83.425058,0.056,4,308.486,507.760,2048.300,378.455,2864.620,1080.355,4167.473,369.556,281.3507541226953
83.431308,0.056,4,352.120,302.920,1823.049,337.158,2565.261,296.854,4121.372,144.044,276.765480881437
83.437558,0.056,4,401.725,333.479,1769.315,277.699,2600.039,300.197,4113.815,146.921,276.765480881437
83.443808,0.060,4,416.501,503.854,1780.025,366.095,2652.429,507.405,4174.045,267.690,275.823072988928
83.450058,0.060,4,430.214,408.448,1764.176,290.316,2638.771,339.096,4168.447,273.919,277.3998471460969
83.456308,0.060,4,435.895,317.775,1773.527,199.299,2679.272,211.715,4062.261,223.536,277.3998471460969
83.462558,0.060,4,434.922,245.009,1832.164,198.335,2734.733,149.623,4056.038,228.836,278.6275117470615
83.468808,0.060,4,418.742,238.312,1899.235,187.176,2783.868,108.352,3971.759,254.647,278.6275117470615
83.475058,0.060,4,378.252,252.221,1935.754,192.655,2819.560,78.628,4085.590,254.358,279.56373505763054
83.481308,0.060,4,346.268,227.792,1938.101,166.978,2844.735,82.440,4145.509,199.029,275.8032598304314
83.487558,0.060,4,317.240,183.060,1915.720,201.998,2862.410,135.205,4174.665,189.665,275.8032598304314
83.493808,0.057,4,267.390,103.069,1985.081,564.893,3004.013,293.603,4167.319,239.908,245.30812812988373
83.500058,0.055,4,254.549,46.271,2020.453,621.748,3408.033,329.861,4060.746,618.228,240.0872541361263
83.506308,0.013,4,247.752,39.014,1947.193,808.398,3493.272,151.172,4250.795,1044.516,240.0872541361263
83.512558,0.003,4,247.677,59.483,1890.067,1056.070,3471.535,233.256,4176.388,1421.912,234.85521978209343
83.518808,0.002,4,242.832,46.827,1842.043,801.576,3382.194,529.496,4094.354,653.708,234.85521978209343
83.525058,0.007,4,243.306,72.964,2005.606,961.364,3276.782,482.280,4243.129,898.579,229.29183548973492
83.531308,0.007,4,243.221,98.989,2142.954,1485.945,3029.400,262.987,4391.552,972.072,223.34236837164352
83.537558,0.007,4,245.003,243.909,2343.133,2465.434,3080.812,490.830,4012.535,993.646,223.34236837164352
83.543808,0.016,3,1925.876,1097.366,2987.219,877.525,4032.209,447.883,--undefined--,--undefined--,222.44510222968233
83.550058,0.024,4,466.942,861.163,2067.285,663.456,3040.692,635.448,4220.504,287.240,241.40556694206242
83.556308,0.045,4,368.323,383.878,2071.318,410.397,3001.230,292.733,4309.920,232.150,241.40556694206242
83.562558,0.068,4,395.147,132.323,1991.947,145.556,2913.174,152.808,4309.473,152.647,241.00080771751595
83.568808,0.068,4,429.420,93.929,2027.926,154.707,2834.464,112.225,4302.894,161.254,241.00080771751595
83.575058,0.084,4,446.014,56.464,2116.033,129.267,2846.784,86.551,4292.275,326.132,240.13695207241827
83.581308,0.084,4,449.951,43.857,2156.123,92.984,2852.851,61.199,4324.325,312.897,238.57524147023068
83.587558,0.084,4,445.321,49.479,2199.642,124.425,2848.791,57.654,4245.918,413.001,238.57524147023068
83.593808,0.084,4,445.212,44.950,2316.921,128.318,2846.997,83.879,4150.207,305.694,237.50017491079169
83.600058,0.084,4,424.937,47.544,2365.251,64.757,2834.527,103.865,4218.237,286.526,237.03377122225854
83.606308,0.084,4,397.138,67.666,2382.715,52.629,2810.285,163.720,4285.189,386.280,237.03377122225854
83.612558,0.084,4,363.980,103.412,2403.650,97.718,2746.204,255.112,4233.460,404.190,235.28621128847843
83.618808,0.084,4,327.784,169.711,2447.789,138.678,2776.038,286.154,4291.314,441.581,235.28621128847843
83.625058,0.065,3,276.742,353.304,2506.089,107.164,3408.296,291.998,--undefined--,--undefined--,231.03202268982048
83.631308,0.035,4,331.953,261.664,2377.133,615.620,3472.818,108.356,4163.344,1632.187,213.15327257200815
83.637558,0.035,4,376.993,404.715,2154.452,774.121,3478.766,262.331,3962.130,482.964,213.15327257200815
83.643808,0.011,4,485.795,367.913,2090.780,719.138,3445.318,229.115,4003.374,228.775,200.5175257589542
83.650058,0.002,4,481.430,423.907,2173.788,589.665,3364.334,243.309,4008.223,280.957,--undefined--
83.656308,0.002,4,539.971,467.621,2251.386,776.662,3293.080,301.831,4102.513,754.617,--undefined--
83.662558,0.0008,4,638.595,496.682,2313.592,1123.228,3364.730,424.298,4148.512,1441.434,--undefined--
83.668808,0.0008,3,717.586,449.524,2667.619,1257.317,3618.595,294.429,--undefined--,--undefined--,--undefined--
83.675058,0.0005,3,677.603,467.576,2564.983,979.689,3573.049,319.940,--undefined--,--undefined--,--undefined--
83.681308,0.0004,3,638.710,366.906,2338.517,1427.758,3464.870,520.190,--undefined--,--undefined--,--undefined--
83.687558,0.0004,4,637.617,387.461,1935.527,1566.283,3305.438,353.225,4550.621,1159.439,--undefined--
83.693808,0.003,3,743.961,520.008,1713.994,1599.842,3355.282,323.613,--undefined--,--undefined--,--undefined--
83.700058,0.107,3,777.703,432.525,1952.362,1961.375,3458.492,421.143,--undefined--,--undefined--,--undefined--
83.706308,0.107,3,784.943,553.623,2514.868,631.406,3560.119,520.422,--undefined--,--undefined--,--undefined--
83.712558,0.107,4,1048.624,735.937,2448.620,360.493,2782.509,1105.404,3944.970,718.217,--undefined--
83.718808,0.107,4,1141.288,651.052,2395.559,498.866,2785.198,531.296,4070.224,647.347,--undefined--
83.725058,0.107,4,921.959,1079.286,2207.279,753.050,2806.311,238.730,4193.465,475.390,--undefined--
83.731308,0.107,4,578.458,867.469,2424.489,776.994,2839.970,233.875,4210.007,404.636,--undefined--
83.737558,0.107,4,533.938,693.710,2507.679,732.328,2893.828,238.750,4173.433,443.369,--undefined--
83.743808,0.207,4,448.693,334.678,2196.403,316.617,2879.785,174.859,4117.470,389.291,260.675707336929
83.750058,0.277,4,486.364,162.974,2101.251,308.686,2762.523,223.500,4152.446,381.803,236.27866141272818
83.756308,0.277,4,534.726,188.368,2051.844,207.305,2694.622,379.039,4214.460,415.926,236.27866141272818
83.762558,0.277,4,623.319,293.653,2074.247,229.208,2665.656,618.106,4181.056,670.957,232.52252344013687
83.768808,0.279,4,700.087,267.209,2032.512,304.935,2680.655,441.744,4198.148,533.871,232.52252344013687
83.775058,0.279,4,750.612,238.497,1911.255,359.411,2697.862,272.438,4119.412,462.987,229.2688806180878
83.781308,0.279,4,778.566,234.381,1853.125,332.399,2685.514,291.268,4088.552,495.363,226.50418072034284
83.787558,0.279,4,806.067,226.728,1820.446,245.122,2644.572,353.769,4035.713,368.352,226.50418072034284
83.793808,0.279,4,807.861,181.112,1798.725,179.634,2675.839,436.726,3995.070,404.322,227.26714264030466
83.800058,0.279,4,814.371,150.298,1781.405,146.704,2686.333,441.833,3977.224,469.940,230.814759437368
83.806308,0.279,4,827.077,161.393,1746.423,158.411,2612.672,385.406,4026.133,436.111,230.814759437368
83.812558,0.279,4,834.847,174.734,1713.590,193.642,2669.667,364.049,3944.236,646.366,236.61805934762813
83.818808,0.223,4,842.921,212.160,1720.178,221.305,2682.336,242.379,4089.531,936.059,236.61805934762813
83.825058,0.212,4,796.708,186.464,1725.537,194.120,2716.929,271.860,4204.713,1054.603,241.44162092261874
83.831308,0.186,4,755.243,149.751,1732.047,171.748,2777.820,303.934,4344.197,1131.752,244.3577856396441
83.837558,0.186,4,721.663,115.979,1725.022,136.099,2864.032,248.290,4465.318,1255.297,244.3577856396441
83.843808,0.186,4,679.139,119.556,1733.416,139.088,2876.474,223.624,4433.850,950.219,247.756280655414
83.850058,0.129,4,589.502,165.127,1761.512,150.774,2899.684,243.639,4489.953,1226.638,249.84677214530575
83.856308,0.115,4,515.554,145.452,1753.782,137.299,2847.923,299.945,4565.612,1193.297,249.84677214530575
83.862558,0.103,4,421.592,160.932,1702.886,165.411,2811.731,365.090,4586.260,1044.556,241.18252726895724
83.868808,0.070,4,266.081,81.135,1670.714,217.516,2838.523,212.957,4532.084,776.004,241.18252726895724
83.875058,0.039,4,256.247,69.881,1672.021,361.714,2904.841,452.927,4273.153,844.455,234.78829513239663
83.881308,0.022,4,250.068,82.912,1647.937,354.970,3522.518,947.101,3953.162,1570.231,226.8065843808005
83.887558,0.001,4,249.979,112.721,1529.695,679.343,3008.053,878.447,4217.817,761.999,226.8065843808005
83.893808,0.001,3,243.079,116.847,2000.939,743.521,3463.133,1400.737,--undefined--,--undefined--,218.38458664898985
83.900058,0.002,3,232.682,130.067,2049.106,554.624,3599.564,757.087,--undefined--,--undefined--,210.3389068991588
83.906308,0.003,4,235.844,134.603,1864.435,696.620,2971.569,928.967,4383.144,803.763,210.3389068991588
83.912558,0.004,4,230.163,264.678,1914.339,845.135,3139.122,867.757,4453.050,1329.313,204.49544372854461
83.918808,0.005,2,1962.569,991.253,3568.472,701.582,--undefined--,--undefined--,--undefined--,--undefined--,204.49544372854461
83.925058,0.005,3,546.675,946.400,2021.148,1021.949,3548.092,802.965,--undefined--,--undefined--,--undefined--
83.931308,0.005,4,599.478,633.244,2032.463,763.444,3257.476,712.145,4389.487,424.396,--undefined--
83.937558,0.005,3,2073.031,437.565,3363.288,1071.973,4234.740,217.976,--undefined--,--undefined--,--undefined--
83.943808,0.005,3,1845.715,583.692,2795.069,1111.680,4019.195,267.459,--undefined--,--undefined--,--undefined--
83.950058,0.005,3,1794.170,299.776,2825.251,494.748,3857.832,139.755,--undefined--,--undefined--,--undefined--
83.956308,0.005,3,1782.977,466.764,2755.309,569.927,3824.484,245.378,--undefined--,--undefined--,--undefined--
83.962558,0.005,4,741.871,2033.894,2534.432,1177.385,2835.228,3662.538,3974.156,474.824,--undefined--
83.968808,0.004,4,641.350,829.236,2321.722,1456.688,3069.994,2117.792,4073.550,586.215,--undefined--
83.975058,0.004,4,693.391,708.903,1714.653,1598.477,3124.335,1712.597,4047.259,568.138,--undefined--
83.981308,0.002,4,635.115,576.966,1668.563,989.788,2847.112,1136.191,4065.828,361.065,--undefined--
83.987558,0.0003,4,522.821,691.592,1736.497,1241.735,2819.219,1348.891,4155.276,691.135,--undefined--
83.993808,0.0002,4,544.455,644.087,1639.435,1082.182,3029.379,935.410,4660.950,1218.751,--undefined--
84.000058,0.0002,4,524.381,530.189,1641.967,804.474,3203.941,828.050,4825.936,1366.210,--undefined--
84.006308,0.0002,3,588.258,420.682,1782.293,553.519,3553.036,765.422,--undefined--,--undefined--,--undefined--
84.012558,0.0002,3,638.921,722.944,1795.734,390.997,3620.887,629.413,--undefined--,--undefined--,--undefined--
84.018808,0.0002,3,625.724,624.571,1732.683,621.026,3554.271,634.889,--undefined--,--undefined--,--undefined--
84.025058,0.0002,3,521.133,517.799,1624.213,491.627,3484.412,942.039,--undefined--,--undefined--,--undefined--
84.031308,0.001,4,521.454,500.770,1708.539,316.510,3653.184,1479.968,4522.962,1005.332,--undefined--
84.037558,0.008,4,526.271,551.414,1769.695,411.645,3510.230,1467.901,4396.214,801.093,--undefined--
84.043808,0.051,4,497.184,494.916,1785.419,597.055,3063.850,1049.783,4225.845,373.537,--undefined--
84.050058,0.122,4,594.591,482.161,1759.196,1017.010,2871.411,670.751,4147.622,488.039,208.56232296959226
84.056308,0.129,4,576.987,356.784,1646.277,713.982,2934.693,926.083,4035.003,802.294,208.56232296959226
84.062558,0.167,4,588.392,356.492,1569.808,531.161,2606.683,547.839,3924.995,627.638,198.4064744481984
84.068808,0.167,4,629.664,248.593,1579.732,279.456,2581.270,351.258,3872.001,441.296,198.4064744481984
84.075058,0.167,4,684.984,250.654,1632.390,297.653,2640.269,313.928,3929.208,282.866,191.4298378402965
84.081308,0.167,4,705.573,266.715,1670.464,230.979,2730.146,257.694,3966.913,206.063,184.99990610677247
84.087558,0.167,4,684.967,221.140,1699.662,168.206,2735.378,155.758,4056.124,288.894,184.99990610677247
84.093808,0.167,4,675.519,198.177,1745.652,185.959,2785.332,178.044,4147.532,337.021,182.25619658967315
84.100058,0.167,4,655.130,174.479,1768.814,163.383,2853.463,195.366,4210.727,364.376,181.0947515226973
84.106308,0.167,4,616.688,158.934,1770.634,128.570,2871.103,178.280,4252.273,324.548,181.0947515226973
84.112558,0.159,4,560.316,131.364,1780.847,109.222,2887.065,155.882,4336.014,330.290,180.08698282190096
84.118808,0.119,4,521.751,103.339,1787.553,121.566,2884.026,146.272,4396.779,331.900,180.08698282190096
84.125058,0.090,4,516.112,100.374,1757.314,274.848,2888.964,140.478,4440.140,439.501,175.52481166238417
84.131308,0.069,4,490.812,120.538,1796.005,234.154,2884.500,143.282,4642.307,592.425,172.39068268722664
84.137558,0.044,4,436.264,248.599,1847.303,244.586,2913.627,123.213,4562.761,400.805,172.39068268722664
84.143808,0.016,4,387.092,635.181,1933.956,383.448,2960.589,157.018,4454.857,284.893,168.61389404594448
84.150058,0.010,3,1775.115,866.028,3059.921,367.551,4403.666,290.715,--undefined--,--undefined--,--undefined--
84.156308,0.010,3,1756.092,585.987,3089.966,559.347,4386.227,297.614,--undefined--,--undefined--,--undefined--
84.162558,0.010,3,1837.886,528.434,3000.087,524.609,4405.069,229.665,--undefined--,--undefined--,--undefined--
84.168808,0.010,3,1975.674,742.632,3051.858,688.159,4419.566,214.331,--undefined--,--undefined--,--undefined--
84.175058,0.010,4,526.847,1705.860,2240.412,961.354,3179.885,1196.636,4410.501,608.139,--undefined--
84.181308,0.010,4,694.684,1285.268,2268.640,1257.369,3148.374,1098.302,4400.390,650.130,--undefined--
84.187558,0.010,4,787.039,1845.781,2183.597,1737.638,3176.214,1186.526,4539.213,1219.782,--undefined--
84.193808,0.005,4,741.243,1248.903,2128.125,927.173,3165.317,630.838,4492.771,676.622,--undefined--
84.200058,0.001,4,640.458,625.906,2149.559,368.530,3176.483,481.782,4422.002,287.559,--undefined--
84.206308,0.001,4,575.090,861.557,2182.376,583.979,3160.084,761.138,4422.325,254.641,--undefined--
84.212558,0.002,4,213.997,1732.134,2275.661,1125.106,3137.929,1247.559,4429.052,631.154,--undefined--
84.218808,0.002,4,808.148,2570.210,1731.164,2363.211,2869.101,760.000,4476.136,414.875,--undefined--
84.225058,0.002,4,584.398,1969.945,1766.703,942.246,3015.084,762.906,4473.531,302.438,--undefined--
84.231308,0.002,4,629.420,627.233,2011.757,602.464,3362.374,986.564,4483.029,257.080,--undefined--
84.237558,0.002,4,664.493,667.113,2404.804,766.021,3232.238,1092.164,4436.700,225.190,--undefined--
84.243808,0.002,3,716.707,1805.513,2668.804,561.544,4412.820,598.688,--undefined--,--undefined--,--undefined--
84.250058,0.002,4,760.189,1848.769,2077.223,1330.830,2936.945,995.833,4461.194,341.424,--undefined--
84.256308,0.002,3,1541.483,730.164,2938.899,596.676,4477.450,201.363,--undefined--,--undefined--,--undefined--
84.262558,0.002,3,1401.572,548.593,2762.671,496.189,4467.644,556.766,--undefined--,--undefined--,--undefined--
84.268808,0.008,3,1347.622,642.199,2814.962,262.125,4366.462,567.409,--undefined--,--undefined--,--undefined--
84.275058,0.018,3,1190.853,1297.196,2814.370,292.688,4347.292,608.396,--undefined--,--undefined--,--undefined--
84.281308,0.037,4,459.232,637.796,1918.420,1037.285,2952.179,646.907,4331.698,406.244,--undefined--
84.287558,0.057,4,433.433,165.321,1691.196,288.473,2819.477,320.227,4361.921,377.086,--undefined--
84.293808,0.061,4,472.873,80.085,1679.172,151.746,2756.740,295.320,4377.222,246.864,170.84704660429577
84.300058,0.061,4,509.986,68.726,1698.986,155.117,2740.166,169.345,4313.849,358.371,167.36882014792752
84.306308,0.061,4,514.549,71.580,1757.039,113.786,2760.206,100.468,4296.391,240.177,167.36882014792752
84.312558,0.061,4,521.264,86.518,1776.699,91.580,2758.869,105.735,4305.075,191.785,163.11277748807268
84.318808,0.062,4,539.618,115.004,1790.329,114.642,2789.699,160.273,4314.412,230.145,163.11277748807268
84.325058,0.062,4,556.665,149.155,1792.828,187.248,2824.202,172.982,4361.633,200.566,160.20100472161266
84.331308,0.062,4,579.707,158.299,1801.451,218.340,2785.071,145.731,4329.288,230.990,159.56060815710913
84.337558,0.086,4,590.931,122.626,1817.264,155.321,2780.051,124.598,4290.638,188.983,159.56060815710913
84.343808,0.086,4,593.947,109.158,1824.657,144.712,2821.153,113.766,4286.814,244.893,159.01532900682398
84.350058,0.086,4,599.402,101.059,1846.252,135.005,2842.533,139.571,4338.015,267.728,159.60018370471215
84.356308,0.086,4,600.963,105.112,1862.873,123.417,2834.957,115.670,4310.946,332.864,159.60018370471215
84.362558,0.086,4,595.502,125.490,1874.890,114.635,2840.149,97.092,4306.872,453.768,163.34705200839
84.368808,0.086,4,596.446,135.024,1885.606,126.295,2816.514,163.535,4284.126,379.092,163.34705200839
84.375058,0.086,4,596.757,129.393,1895.463,149.956,2819.630,160.143,4317.791,341.493,166.51741689827486
84.381308,0.086,4,603.702,143.304,1884.081,160.429,2861.779,196.668,4283.184,325.197,171.147453074139
84.387558,0.082,4,602.465,157.467,1843.513,171.205,2868.003,174.701,4257.818,232.574,171.147453074139
84.393808,0.085,4,605.639,161.704,1860.416,131.303,2839.757,181.138,4297.888,253.201,178.20367929945064
84.400058,0.085,4,630.138,119.410,1854.423,125.495,2902.296,125.095,4198.627,311.990,188.60274953588055
84.406308,0.085,4,639.815,91.248,1847.531,109.485,2885.475,221.957,4215.907,305.636,188.60274953588055
84.412558,0.085,4,645.565,82.982,1890.800,112.642,2875.466,254.642,4216.466,355.176,194.6090232502458
84.418808,0.085,4,652.707,77.401,1888.177,155.203,2824.367,180.884,4267.541,396.499,194.6090232502458
84.425058,0.085,4,656.953,62.414,1817.990,179.388,2825.677,86.991,4325.368,518.114,202.06327504659893
84.431308,0.085,4,676.594,62.529,1827.677,194.247,2857.812,98.258,4241.926,909.267,214.75599213292818
84.437558,0.085,4,690.080,80.519,1816.282,329.662,2865.152,140.373,4336.103,1366.456,214.75599213292818
84.443808,0.058,4,696.374,102.582,1772.335,263.974,2843.448,158.610,4357.134,1271.737,228.43009532922878
84.450058,0.053,4,690.136,112.680,1773.543,171.522,2837.665,194.025,4175.212,478.085,235.74245991278548
84.456308,0.043,4,653.728,158.535,1731.572,170.829,2875.333,208.606,4133.249,377.150,235.74245991278548
84.462558,0.043,4,576.892,214.194,1665.281,198.146,2922.705,241.079,4213.142,312.415,238.54548444872376
84.468808,0.043,4,534.118,230.518,1676.975,212.466,2965.427,356.256,4167.478,418.401,238.54548444872376
84.475058,0.027,4,598.695,375.365,1661.108,364.802,3053.033,469.661,4267.370,495.692,237.3933626962148
84.481308,0.015,4,679.495,870.520,1668.121,540.397,3373.423,671.580,4222.998,787.495,238.64555559621942
84.487558,0.015,3,1548.842,304.150,2751.655,1380.250,3805.570,244.059,--undefined--,--undefined--,238.64555559621942
84.493808,0.015,3,1582.747,252.324,2979.096,3254.899,3708.250,156.736,--undefined--,--undefined--,--undefined--
84.500058,0.015,4,247.272,3263.903,1574.858,364.933,3682.714,239.007,4354.563,1246.831,--undefined--
84.506308,0.015,4,935.810,3236.835,1509.852,275.680,3611.038,535.784,4266.946,364.082,--undefined--
84.512558,0.015,4,1341.684,1062.771,1639.122,387.587,3708.722,289.442,4314.524,368.629,--undefined--
84.518808,0.015,3,1659.781,196.661,3913.512,248.807,4189.731,5618.722,--undefined--,--undefined--,--undefined--
84.525058,0.007,4,624.205,1660.549,1650.178,351.042,3865.647,129.988,4249.360,1358.877,--undefined--
84.531308,0.007,4,1049.225,871.433,1687.066,365.483,3862.010,203.165,4290.280,865.678,--undefined--
84.537558,0.006,4,1012.425,1162.349,1555.623,246.178,3958.242,764.737,4060.603,356.143,--undefined--
84.543808,0.006,4,1071.973,1355.456,1512.376,265.839,3589.416,998.261,4194.781,163.225,--undefined--
84.550058,0.006,4,883.738,3125.100,1471.977,529.614,3181.269,1568.388,4251.692,329.749,--undefined--
84.556308,0.006,3,1305.113,999.337,2873.095,1369.186,4280.610,415.855,--undefined--,--undefined--,--undefined--
84.562558,0.002,3,878.037,440.445,2722.725,292.253,4163.941,367.718,--undefined--,--undefined--,--undefined--
84.568808,0.0010,3,773.008,546.175,2697.591,280.762,4192.913,638.813,--undefined--,--undefined--,--undefined--
84.575058,0.0007,4,673.306,532.221,1559.056,5701.759,2674.594,385.307,4138.492,918.943,--undefined--
84.581308,0.0003,4,642.606,2861.138,896.550,971.983,2720.435,471.575,4129.214,604.510,--undefined--
84.587558,0.0001,4,644.494,902.344,1654.394,976.323,3242.727,1258.799,4210.528,1308.287,--undefined--
84.593808,0.0002,3,796.168,1067.175,1800.754,1150.351,3578.473,904.044,--undefined--,--undefined--,--undefined--
84.600058,0.021,3,575.101,579.229,1700.844,1009.815,3549.451,1392.379,--undefined--,--undefined--,--undefined--
84.606308,0.021,3,547.481,1128.223,1825.277,847.730,3609.359,569.460,--undefined--,--undefined--,--undefined--
84.612558,0.021,4,470.023,2162.901,1803.892,1039.645,3248.413,1458.601,4509.132,984.022,--undefined--
84.618808,0.021,3,1591.536,626.022,2798.455,1340.154,4343.452,964.793,--undefined--,--undefined--,--undefined--
84.625058,0.021,3,1617.798,375.589,2752.707,573.779,4084.367,560.037,--undefined--,--undefined--,--undefined--
84.631308,0.021,3,1252.445,875.223,2768.980,231.058,4149.514,546.076,--undefined--,--undefined--,197.72439164858994
84.637558,0.025,3,995.886,534.818,2698.783,663.250,3869.120,763.163,--undefined--,--undefined--,197.72439164858994
84.643808,0.026,3,881.598,277.558,2561.126,665.229,4221.610,671.512,--undefined--,--undefined--,189.92911208701037
84.650058,0.026,4,53.598,2337.824,850.584,182.179,2544.960,345.335,4283.691,346.382,185.3135949905526
84.656308,0.026,3,834.022,116.365,2490.682,233.760,4395.215,495.116,--undefined--,--undefined--,185.3135949905526
84.662558,0.026,4,106.340,2198.353,843.639,130.079,2449.980,247.697,4439.655,230.204,179.86305006256953
84.668808,0.026,3,867.566,134.119,2460.514,514.725,4389.195,292.935,--undefined--,--undefined--,179.86305006256953
84.675058,0.026,3,882.429,106.756,2589.462,732.164,4331.574,323.650,--undefined--,--undefined--,175.46204711910443
84.681308,0.026,3,879.904,89.205,2718.955,1129.865,4192.175,566.516,--undefined--,--undefined--,173.50360195211468
84.687558,0.026,3,867.207,70.511,2507.707,632.565,3728.642,729.130,--undefined--,--undefined--,173.50360195211468
84.693808,0.026,3,869.263,81.901,2490.564,480.213,3663.706,610.630,--undefined--,--undefined--,171.46273675945204
84.700058,0.025,3,868.838,133.557,2409.735,854.011,3585.763,549.099,--undefined--,--undefined--,170.39214397833518
84.706308,0.020,3,837.275,269.922,2350.455,1244.338,3712.603,916.085,--undefined--,--undefined--,170.39214397833518
84.712558,0.018,3,732.865,446.537,2418.073,1373.712,3741.700,997.176,--undefined--,--undefined--,169.99558771576673
84.718808,0.011,4,361.576,582.041,1002.944,1378.626,3308.174,477.112,4570.703,592.638,169.99558771576673
84.725058,0.005,3,813.392,865.228,3301.677,238.065,4423.709,512.534,--undefined--,--undefined--,166.29967534046625
84.731308,0.004,3,1070.889,1032.015,3433.094,540.957,4195.597,1202.020,--undefined--,--undefined--,153.76184612509874
84.737558,0.004,3,1207.421,846.909,3458.122,894.205,3883.530,812.950,--undefined--,--undefined--,153.76184612509874
84.743808,0.004,3,1087.528,707.861,2923.557,564.211,3788.624,531.610,--undefined--,--undefined--,--undefined--
84.750058,0.002,3,1069.993,671.429,2851.494,417.853,3639.830,404.323,--undefined--,--undefined--,--undefined--
84.756308,0.002,3,1179.641,665.234,3165.802,502.346,3532.311,571.941,--undefined--,--undefined--,--undefined--
84.762558,0.001,3,1100.246,962.631,3153.439,1144.730,3448.207,395.342,--undefined--,--undefined--,--undefined--
84.768808,0.001,3,1009.910,661.579,3094.642,1157.028,3732.184,228.250,--undefined--,--undefined--,--undefined--
84.775058,0.001,4,876.641,451.870,2156.935,1233.617,3719.714,419.286,3937.624,612.887,--undefined--
84.781308,0.001,4,797.900,515.059,2041.666,1877.195,3671.005,448.053,4128.641,876.103,--undefined--
84.787558,0.001,4,824.118,390.773,1857.545,1826.412,3427.445,255.768,4361.342,456.566,--undefined--
84.793808,0.001,4,833.480,771.027,1193.681,1968.074,3393.491,175.899,4360.709,415.900,--undefined--
84.800058,0.037,4,768.539,869.260,1170.483,2458.891,3432.385,322.848,4268.618,500.165,--undefined--
